"category","object_type","display_name","script_path","model_path","source_count","historical_faction_guess","countries","source_missions"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_mall_200.mgm","11","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_08.txt","graphics\blocks\ind_factory_08.mgm","4","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_10c.txt","graphics\blocks\ind_factory_10c.mgm","24","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang90int_c.mgm","23","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_100.mgm","32","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_30.mgm","30","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_300.mgm","4","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang90ext_c.mgm","19","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_50.mgm","17","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_500.mgm","11","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang45int.mgm","8","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang90int_a.mgm","4","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang45ext.mgm","9","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_mall_curve60.mgm","4","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_mall_end.mgm","6","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_seafront_ang90int_b.mgm","4","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_20x100.mgm","5","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_20x200.mgm","5","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_80x150.mgm","56","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_04.txt","graphics\blocks\ind_factory_04.mgm","31","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_01_block_05.txt","graphics\blocks\port_yard_boxes_01_block_05.mgm","77","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_03_block_04.txt","graphics\blocks\port_yard_boxes_03_block_04.mgm","37","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_warehouse_02_9x.txt","graphics\blocks\ind_warehouse_02_9x.mgm","42","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_03_block_03.txt","graphics\blocks\port_yard_boxes_03_block_03.mgm","36","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_03_block_05.txt","graphics\blocks\port_yard_boxes_03_block_05.mgm","18","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_03_block_06.txt","graphics\blocks\port_yard_boxes_03_block_06.mgm","36","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_warehouse_04_8x.txt","graphics\blocks\ind_warehouse_04_8x.mgm","24","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_warehouse_04_4x.txt","graphics\blocks\ind_warehouse_04_4x.mgm","63","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_fuelcisterns_block_01.txt","graphics\blocks\mil_fuelcisterns_block_01.mgm","36","terrain/static","0,501,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_coils_04.txt","graphics\blocks\mil_coils_04.mgm","37","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_coils_barrels.txt","graphics\blocks\mil_coils_barrels.mgm","52","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_storagetank_02_block_02.txt","graphics\blocks\ind_storagetank_02_block_02.mgm","17","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\port_crane_01_3x.txt","graphics\blocksdetail\port_crane_01_3x.mgm","15","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_warehouse_04_6x.txt","graphics\blocks\ind_warehouse_04_6x.mgm","42","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_06.txt","graphics\blocks\ind_factory_06.mgm","14","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_05.txt","graphics\blocks\ind_factory_05.mgm","18","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\port_crane_01_4x.txt","graphics\blocksdetail\port_crane_01_4x.mgm","6","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_01_block_03.txt","graphics\blocks\port_yard_boxes_01_block_03.mgm","21","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\port_yard_boxes_01_block_04.txt","graphics\blocks\port_yard_boxes_01_block_04.mgm","21","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\port_crane_01_2x.txt","graphics\blocksdetail\port_crane_01_2x.mgm","28","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_09d.txt","graphics\blocks\ind_factory_09d.mgm","6","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_09c.txt","graphics\blocks\ind_factory_09c.mgm","7","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_powerhub_01_block_01.txt","graphics\blocks\ind_powerhub_01_block_01.mgm","4","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_powerstation_02.txt","graphics\blocks\ind_powerstation_02.mgm","4","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_storagetank_02_block_01.txt","graphics\blocks\ind_storagetank_02_block_01.mgm","11","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\ind_factory_07.txt","graphics\blocks\ind_factory_07.mgm","12","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\Blocks\mil_fuelstorage_block_01.txt","graphics\blocks\mil_fuelstorage_block_01.mgm","14","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_promenade_50x100.mgm","22","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"static_target","Block","Block","LuaScripts\WorldObjects\BlocksDetail\port_crane_01.txt","graphics\blocksdetail\port_crane_01.mgm","2","terrain/static","0","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_120x400.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_mall_300.mgm","1","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_10x80.mgm","8","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_50x300.mgm","2","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_140x400.mgm","10","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"ground_spawn","Ground","Ground",,"graphics\grounds\port_pier_10x40.mgm","16","unknown","","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_150.txt","graphics\bridges\bridge_rw_cptl_150.mgm","70","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_100.txt","graphics\bridges\bridge_rw_cptl_100.mgm","126","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_200.txt","graphics\bridges\bridge_rw_cptl_200.mgm","34","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_250.txt","graphics\bridges\bridge_rw_cptl_250.mgm","15","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_075.txt","graphics\bridges\bridge_rw_cptl_075.mgm","239","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_050.txt","graphics\bridges\bridge_rw_cptl_050.mgm","588","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_rampstonemed.txt","graphics\bridges\br_rw_rampstonemed.mgm","58","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_trpz.txt","graphics\bridges\br_rw_up_trpz.mgm","14","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_repair_100.txt","graphics\bridges\bridge_rw_repair_100.mgm","2","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_archinv.txt","graphics\bridges\br_rw_up_archinv.mgm","15","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_rampgirder.txt","graphics\bridges\br_rw_rampgirder.mgm","26","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_grid.txt","graphics\bridges\br_rw_up_grid.mgm","108","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rw_cptl_025.txt","graphics\bridges\bridge_rw_cptl_025.mgm","24","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_archsemi.txt","graphics\bridges\br_rw_up_archsemi.mgm","17","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_dn_start.txt","graphics\bridges\br_rw_dn_start.mgm","50","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_dn_grid.txt","graphics\bridges\br_rw_dn_grid.mgm","14","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_dn_gridshort.txt","graphics\bridges\br_rw_dn_gridshort.mgm","5","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_rampstoneshort.txt","graphics\bridges\br_rw_rampstoneshort.mgm","50","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_dn_girder.txt","graphics\bridges\br_rw_dn_girder.mgm","67","terrain/static","0,503","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_trpzshort.txt","graphics\bridges\br_rw_up_trpzshort.mgm","9","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_updn.txt","graphics\bridges\br_rw_updn.mgm","10","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_start.txt","graphics\bridges\br_rw_up_start.mgm","68","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_arch.txt","graphics\bridges\br_rw_up_arch.mgm","30","terrain/static","0,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_dn_girdershort.txt","graphics\bridges\br_rw_dn_girdershort.mgm","53","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\br_rw_up_gridshort.txt","graphics\bridges\br_rw_up_gridshort.mgm","56","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_100.txt","graphics\bridges\bridge_rd_cptl_100.mgm","150","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
"bridge","Bridge","Bridge","LuaScripts\WorldObjects\Bridges\bridge_rd_cptl_050.txt","graphics\bridges\bridge_rd_cptl_050.mgm","667","terrain/static","0,503,601","C:\Program Files\IL2Series\game\data\Missions\[DEMO]BlackThursday.Mission; C:\Program Files\IL2Series\game\data\Missions\[DEMO]InchonStrike.Mission; C:\Program Files\IL2Series\game\data\Missions\_gen.Mission"
